,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,1.0,-0.5,1.0,1.0,-1.0,1.0,0.75,1.0,0.75,1.0,1.0,1.0,Difference
2,1.5,0.75,1.5,1.5,0.5,1.5,1.375,1.5,1.375,1.5,1.5,1.5,Final
3,1.5,0.75,1.5,1.5,0.5,1.5,1.375,1.5,1.375,1.5,1.5,1.5,Starting
4,0.0,0.5,1.0,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.5,-0.3333333333333333,Difference
5,1.5,1.0,2.0,2.0,0.001,2.0,1.375,1.5,0.875,1.0,1.75,1.3333333333333333,Final
6,1.5,1.0,2.0,2.0,0.001,2.0,1.375,1.5,0.875,1.0,1.75,1.3333333333333333,Starting
7,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Difference
8,1.5,1.0,2.0,1.5,0.501,2.0,1.875,1.5,0.875,1.0,1.75,1.3333333333333333,Final
9,1.5,1.0,2.0,1.5,0.501,2.0,1.875,1.5,0.875,1.0,1.75,1.3333333333333333,Starting
10,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,Difference
11,1.5,1.0,2.0,2.0,0.501,1.5,1.375,1.5,1.375,1.0,1.75,1.3333333333333333,Final
12,1.5,1.0,2.0,2.0,0.501,1.5,1.375,1.5,1.375,1.0,1.75,1.3333333333333333,Starting
13,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Difference
14,1.5,1.125,2.0,2.0,0.501,1.5,1.375,1.5,1.375,1.0,1.75,1.3333333333333333,Final
15,1.5,1.125,2.0,2.0,0.501,1.5,1.375,1.5,1.375,1.0,1.75,1.3333333333333333,Starting
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,Difference
17,1.5,1.125,2.0,2.0,0.501,1.5,1.375,1.5,1.5416666666666667,1.0,1.75,1.3333333333333333,Final
18,1.5,1.125,2.0,2.0,0.501,1.5,1.375,1.5,1.5416666666666667,1.0,1.75,1.3333333333333333,Starting
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,Difference
20,1.5,1.125,2.0,2.0,0.501,1.5,1.375,1.5,1.7083333333333335,1.0,1.75,1.3333333333333333,Final
21,1.5,1.125,2.0,2.0,0.501,1.5,1.375,1.5,1.7083333333333335,1.0,1.75,1.3333333333333333,Starting
22,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.2,Difference
23,1.5,1.125,2.5,2.0,1.001,1.5,1.375,1.5,1.7083333333333335,1.25,1.5,1.2333333333333332,Final
24,1.5,1.125,2.5,2.0,1.001,1.5,1.375,1.5,1.7083333333333335,1.25,1.5,1.2333333333333332,Starting
25,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,Difference
26,1.5,1.125,2.5,2.5,1.001,1.0,0.875,1.5,2.2083333333333335,1.25,1.5,1.2333333333333332,Final
27,1.5,1.125,2.5,2.5,1.001,1.0,0.875,1.5,2.2083333333333335,1.25,1.5,1.2333333333333332,Starting
28,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,Difference
29,1.5,1.125,2.5,2.5,0.5009999999999999,1.5,0.875,2.0,1.7083333333333335,1.25,1.5,1.2333333333333332,Final
30,1.5,1.125,2.5,2.5,0.5009999999999999,1.5,0.875,2.0,1.7083333333333335,1.25,1.5,1.2333333333333332,Starting
