,adjacent_negative_facts,adjacent_facts_from_clue,adjacent_facts_from_bijectivity,adjacent_facts_from_transitivity,other_negative_facts,other_positive_facts,adjacent_clue,adjacent_bijectivity,adjacent_transitivity,other_clue,other_transitivity,other_bijectivity,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8333333333333334,-1.0,1.0,1.0,Difference
2,1.1,1.1,1.1,1.1,1.0,1.0,1.1,1.1,1.0833333333333333,0.9,1.1,1.1,Final
3,1.1,1.1,1.1,1.1,1.0,1.0,1.1,1.1,1.0833333333333333,0.9,1.1,1.1,Starting
4,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.9,Difference
5,1.2000000000000002,1.1,1.2000000000000002,1.2000000000000002,1.1,1.1,1.0,1.2000000000000002,1.0833333333333333,1.0,1.2000000000000002,1.1900000000000002,Final
6,1.2000000000000002,1.1,1.2000000000000002,1.2000000000000002,1.1,1.1,1.0,1.2000000000000002,1.0833333333333333,1.0,1.2000000000000002,1.1900000000000002,Starting
7,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,Difference
8,1.2000000000000002,1.2000000000000002,1.3000000000000003,1.3000000000000003,1.2000000000000002,1.1,1.0,1.1,1.1833333333333333,0.9,1.2000000000000002,1.2900000000000003,Final
9,1.2000000000000002,1.2000000000000002,1.3000000000000003,1.3000000000000003,1.2000000000000002,1.1,1.0,1.1,1.1833333333333333,0.9,1.2000000000000002,1.2900000000000003,Starting
10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,Difference
11,1.2000000000000002,1.2000000000000002,1.3000000000000003,1.3000000000000003,1.2000000000000002,1.1,1.1,1.2000000000000002,1.0833333333333333,0.8,1.2000000000000002,1.2900000000000003,Final
12,1.2000000000000002,1.2000000000000002,1.3000000000000003,1.3000000000000003,1.2000000000000002,1.1,1.1,1.2000000000000002,1.0833333333333333,0.8,1.2000000000000002,1.2900000000000003,Starting
13,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,Difference
14,1.2000000000000002,1.2000000000000002,1.3000000000000003,1.3000000000000003,1.2000000000000002,1.1,1.0,1.3000000000000003,0.9833333333333333,0.9,1.2000000000000002,1.1900000000000002,Final
15,1.2000000000000002,1.2000000000000002,1.3000000000000003,1.3000000000000003,1.2000000000000002,1.1,1.0,1.3000000000000003,0.9833333333333333,0.9,1.2000000000000002,1.1900000000000002,Starting
16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,1.0,Difference
17,1.2000000000000002,1.2000000000000002,1.3000000000000003,1.3000000000000003,1.2000000000000002,1.1,1.1,1.2000000000000002,1.0833333333333333,0.8,1.2000000000000002,1.2900000000000003,Final
18,1.2000000000000002,1.2000000000000002,1.3000000000000003,1.3000000000000003,1.2000000000000002,1.1,1.1,1.2000000000000002,1.0833333333333333,0.8,1.2000000000000002,1.2900000000000003,Starting
19,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,Difference
20,1.2000000000000002,1.2000000000000002,1.3000000000000003,1.3000000000000003,1.2000000000000002,1.1,1.0,1.2000000000000002,1.0833333333333333,0.9,1.2000000000000002,1.2900000000000003,Final
21,1.2000000000000002,1.2000000000000002,1.3000000000000003,1.3000000000000003,1.2000000000000002,1.1,1.0,1.2000000000000002,1.0833333333333333,0.9,1.2000000000000002,1.2900000000000003,Starting
22,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,Difference
23,1.2000000000000002,1.2000000000000002,1.3000000000000003,1.3000000000000003,1.2000000000000002,1.1,0.9,1.2000000000000002,1.0833333333333333,1.0,1.2000000000000002,1.2900000000000003,Final
24,1.2000000000000002,1.2000000000000002,1.3000000000000003,1.3000000000000003,1.2000000000000002,1.1,0.9,1.2000000000000002,1.0833333333333333,1.0,1.2000000000000002,1.2900000000000003,Starting
