,adjacent_negative_facts,adjacent_facts_from_clue,adjacent_facts_from_bijectivity,adjacent_facts_from_transitivity,other_negative_facts,other_positive_facts,adjacent_clue,adjacent_bijectivity,adjacent_transitivity,other_clue,other_transitivity,other_bijectivity,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8333333333333334,-1.0,1.0,1.0,Difference
2,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,5.166666666666667,0.001,6.0,6.0,Final
3,6.0,6.0,6.0,6.0,1.0,1.0,6.0,6.0,5.166666666666667,0.001,6.0,6.0,Starting
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.875,0.0,0.0,Difference
5,6.0,6.0,6.0,6.0,1.0,1.0,6.0,11.0,0.16666666666666696,4.376,6.0,6.0,Final
6,6.0,6.0,6.0,6.0,1.0,1.0,6.0,11.0,0.16666666666666696,4.376,6.0,6.0,Starting
7,,,,,,,,,,,,,Difference
8,6.0,6.0,6.0,6.0,1.0,1.0,6.0,11.0,0.16666666666666696,4.376,6.0,6.0,Final
9,6.0,6.0,6.0,6.0,1.0,1.0,6.0,11.0,0.16666666666666696,4.376,6.0,6.0,Starting
10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,-1.0,0.0,0.0,Difference
11,6.0,6.0,6.0,6.0,1.0,1.0,11.0,11.0,4.333333333333334,0.001,6.0,6.0,Final
12,6.0,6.0,6.0,6.0,1.0,1.0,11.0,11.0,4.333333333333334,0.001,6.0,6.0,Starting
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.875,0.0,-1.0,Difference
14,6.0,6.0,6.0,6.0,1.0,1.0,11.0,16.0,0.001,4.376,6.0,1.0,Final
15,6.0,6.0,6.0,6.0,1.0,1.0,11.0,16.0,0.001,4.376,6.0,1.0,Starting
16,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.8333333333333334,1.0,0.0,0.0,Difference
17,6.0,6.0,6.0,6.0,1.0,1.0,6.0,16.0,0.001,9.376000000000001,6.0,1.0,Final
18,6.0,6.0,6.0,6.0,1.0,1.0,6.0,16.0,0.001,9.376000000000001,6.0,1.0,Starting
19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8333333333333334,-1.0,0.0,0.0,Difference
20,6.0,6.0,6.0,6.0,1.0,1.0,11.0,16.0,0.001,4.376000000000001,6.0,1.0,Final
21,6.0,6.0,6.0,6.0,1.0,1.0,11.0,16.0,0.001,4.376000000000001,6.0,1.0,Starting
22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,-1.0,0.0,0.0,Difference
23,6.0,6.0,6.0,6.0,1.0,1.0,16.0,16.0,4.167666666666667,0.001,6.0,1.0,Final
24,6.0,6.0,6.0,6.0,1.0,1.0,16.0,16.0,4.167666666666667,0.001,6.0,1.0,Starting
25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,Difference
26,6.0,6.0,11.0,11.0,1.0,1.0,16.0,16.0,4.167666666666667,0.001,6.0,3.5,Final
27,6.0,6.0,11.0,11.0,1.0,1.0,16.0,16.0,4.167666666666667,0.001,6.0,3.5,Starting
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.875,0.0,-1.0,Difference
29,6.0,6.0,11.0,11.0,1.0,1.0,16.0,21.0,0.001,4.376,6.0,0.001,Final
30,6.0,6.0,11.0,11.0,1.0,1.0,16.0,21.0,0.001,4.376,6.0,0.001,Starting
31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,-1.0,0.0,0.9,Difference
32,6.0,6.0,11.0,11.0,1.0,1.0,21.0,21.0,4.167666666666667,0.001,6.0,4.501,Final
33,6.0,6.0,11.0,11.0,1.0,1.0,21.0,21.0,4.167666666666667,0.001,6.0,4.501,Starting
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.5,Difference
