,iter,no batch,features 1,obj value 1,features 2,obj value 2,lr selected,picked
0,1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",-101.0,"[2, 2, 1, 3, 0, 0, 5, 2, 6, 0, 6, 10]",-587.8000000000001,0.5,0
1,2,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",-101.0,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",-121.0,0.5,0
2,3,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-102.0,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",-121.0,0.5,0
3,4,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-102.0,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",-121.0,0.5,0
4,5,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-102.0,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",-121.0,0.5,Miss
5,6,0,"[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",-201.1,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",-121.0,0.5,1
6,7,0,"[1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",-202.1,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",-121.0,0.5,1
7,8,0,"[1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-211.1,"[0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-212.0,0.5,0
8,9,0,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",-121.1,"[0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-212.0,0.5,0
9,10,0,"[0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-212.0,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",-121.0,0.5,1
10,11,0,"[1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-201.1,"[0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-211.0,0.5,0
11,12,0,"[0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-211.0,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",-121.0,0.5,1
12,13,0,"[1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-211.1,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",-121.0,0.5,1
13,14,0,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",-121.0,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,0.5,0
14,15,0,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-201.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-102.0,0.5,1
15,16,0,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-102.0,0.5,1
16,17,0,"[1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-201.1,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,0.5,0
17,18,0,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-102.0,0.5,1
18,19,0,"[1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-211.1,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,0.5,1
19,20,0,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-102.0,0.5,1
20,21,0,"[1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-201.1,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,0.5,Miss
21,22,0,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-102.0,0.5,1
22,23,0,"[1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-201.1,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,0.5,0
23,24,0,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-102.0,0.5,1
24,25,0,"[1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-201.1,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,0.5,0
25,26,0,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-102.0,0.5,1
26,27,0,"[1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-201.1,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,0.5,Draw
27,28,0,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-102.0,0.5,1
28,29,0,"[1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-201.1,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,0.5,0
29,30,0,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-102.0,0.5,Miss
30,31,0,"[1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-201.1,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,0.5,0
31,32,0,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-102.0,0.5,1
32,33,0,"[1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0]",-201.1,"[0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1]",-202.0,0.5,0
