,iter,no batch,features 1,obj value 1,features 2,obj value 2,lr selected,picked
0,1,0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",-10.01,"[2, 1, 2, 3, 0, 0, 2, 0, 6, 6, 6, 10]",-922.6999999999999,10,0
1,2,0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",-10.01,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0]",-20.01,10,0
2,3,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",-100.01,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",-10.01,10,1
3,4,0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",-10.01,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0]",-20.01,10,0
4,5,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",-100.01,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",-10.01,10,1
5,6,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",-100.01,"[0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0]",-120.01,10,0
6,7,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",-100.01,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",-100.11,10,Draw
7,8,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-101.01,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",-201.01,10,0
8,9,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-101.01,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1]",-101.11,10,0
9,10,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-101.01,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2]",-102.01,10,Draw
10,11,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-101.01,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2]",-102.01,10,0
11,12,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-101.01,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2]",-102.01,10,Draw
12,13,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-101.01,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2]",-102.01,10,0
13,14,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",-101.01,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2]",-102.01,10,Draw
14,15,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1]",-101.02,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-102.02,10,0
15,16,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1]",-101.02,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-102.02,10,0
16,17,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-102.02,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1]",-201.01,10,0
17,18,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-102.02,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1]",-201.02,10,0
18,19,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2]",-102.02,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1]",-11.02,10,1
19,20,0,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0]",-110.02,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",-10.01,10,1
20,21,0,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",-11.01,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",-101.01,10,0
