,adjacent_negative_facts,adjacent_facts_from_clue,adjacent_facts_from_bijectivity,adjacent_facts_from_transitivity,other_negative_facts,other_positive_facts,adjacent_clue,adjacent_bijectivity,adjacent_transitivity,other_clue,other_transitivity,other_bijectivity,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,1.0,Difference
2,11.0,11.0,11.0,11.0,1.0,1.0,11.0,11.0,0.001,0.001,11.0,11.0,Final
3,11.0,11.0,11.0,11.0,1.0,1.0,11.0,11.0,0.001,0.001,11.0,11.0,Starting
4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,Difference
5,11.0,11.0,11.0,11.0,1.0,1.0,21.0,21.0,0.001,0.001,11.0,11.0,Final
6,11.0,11.0,11.0,11.0,1.0,1.0,21.0,21.0,0.001,0.001,11.0,11.0,Starting
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,Difference
8,11.0,11.0,11.0,11.0,1.0,1.0,21.0,11.0,10.001,0.001,11.0,21.0,Final
9,11.0,11.0,11.0,11.0,1.0,1.0,21.0,11.0,10.001,0.001,11.0,21.0,Starting
10,,,,,,,,,,,,,Difference
11,11.0,11.0,11.0,11.0,1.0,1.0,21.0,11.0,10.001,0.001,11.0,21.0,Final
12,11.0,11.0,11.0,11.0,1.0,1.0,21.0,11.0,10.001,0.001,11.0,21.0,Starting
13,,,,,,,,,,,,,Difference
14,11.0,11.0,11.0,11.0,1.0,1.0,21.0,11.0,10.001,0.001,11.0,21.0,Final
15,11.0,11.0,11.0,11.0,1.0,1.0,21.0,11.0,10.001,0.001,11.0,21.0,Starting
16,,,,,,,,,,,,,Difference
17,11.0,11.0,11.0,11.0,1.0,1.0,21.0,11.0,10.001,0.001,11.0,21.0,Final
18,11.0,11.0,11.0,11.0,1.0,1.0,21.0,11.0,10.001,0.001,11.0,21.0,Starting
19,,,,,,,,,,,,,Difference
20,11.0,11.0,11.0,11.0,1.0,1.0,21.0,11.0,10.001,0.001,11.0,21.0,Final
21,11.0,11.0,11.0,11.0,1.0,1.0,21.0,11.0,10.001,0.001,11.0,21.0,Starting
22,,,,,,,,,,,,,Difference
23,11.0,11.0,11.0,11.0,1.0,1.0,21.0,11.0,10.001,0.001,11.0,21.0,Final
24,11.0,11.0,11.0,11.0,1.0,1.0,21.0,11.0,10.001,0.001,11.0,21.0,Starting
25,,,,,,,,,,,,,Difference
26,11.0,11.0,11.0,11.0,1.0,1.0,21.0,11.0,10.001,0.001,11.0,21.0,Final
27,11.0,11.0,11.0,11.0,1.0,1.0,21.0,11.0,10.001,0.001,11.0,21.0,Starting
28,,,,,,,,,,,,,Difference
29,11.0,11.0,11.0,11.0,1.0,1.0,21.0,11.0,10.001,0.001,11.0,21.0,Final
30,11.0,11.0,11.0,11.0,1.0,1.0,21.0,11.0,10.001,0.001,11.0,21.0,Starting
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,Difference
32,11.0,11.0,11.0,11.0,1.0,1.0,21.0,1.0,10.001,0.001,11.0,31.0,Final
33,11.0,11.0,11.0,11.0,1.0,1.0,21.0,1.0,10.001,0.001,11.0,31.0,Starting
34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,Difference
35,11.0,11.0,11.0,11.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Final
36,11.0,11.0,11.0,11.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Starting
37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,Difference
38,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Final
39,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Starting
40,,,,,,,,,,,,,Difference
41,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Final
42,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Starting
43,,,,,,,,,,,,,Difference
44,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Final
45,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Starting
46,,,,,,,,,,,,,Difference
47,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Final
48,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Starting
49,,,,,,,,,,,,,Difference
50,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Final
51,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Starting
52,,,,,,,,,,,,,Difference
53,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Final
54,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Starting
55,,,,,,,,,,,,,Difference
56,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Final
57,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Starting
58,,,,,,,,,,,,,Difference
59,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Final
60,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Starting
61,,,,,,,,,,,,,Difference
62,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Final
63,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Starting
64,,,,,,,,,,,,,Difference
65,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Final
66,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Starting
67,,,,,,,,,,,,,Difference
68,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Final
69,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Starting
70,,,,,,,,,,,,,Difference
71,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Final
72,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Starting
73,,,,,,,,,,,,,Difference
74,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Final
75,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,0.001,0.001,11.0,31.0,Starting
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,Difference
77,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,10.001,0.001,11.0,31.0,Final
78,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,10.001,0.001,11.0,31.0,Starting
79,,,,,,,,,,,,,Difference
80,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,10.001,0.001,11.0,31.0,Final
81,11.0,11.0,21.0,21.0,1.0,1.0,31.0,1.0,10.001,0.001,11.0,31.0,Starting
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,Difference
83,11.0,11.0,21.0,21.0,1.0,1.0,31.0,0.001,10.001,10.001,11.0,31.0,Final
84,11.0,11.0,21.0,21.0,1.0,1.0,31.0,0.001,10.001,10.001,11.0,31.0,Starting
85,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,2.0,0.0,0.0,Difference
86,11.0,11.0,21.0,21.0,1.0,1.0,21.0,10.001,20.000999999999998,30.000999999999998,11.0,31.0,Final
87,11.0,11.0,21.0,21.0,1.0,1.0,21.0,10.001,20.000999999999998,30.000999999999998,11.0,31.0,Starting
88,0.0,0.0,-1.0,-1.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,Difference
89,11.0,11.0,11.0,11.0,41.0,21.0,31.0,10.001,20.000999999999998,30.000999999999998,31.0,31.0,Final
90,11.0,11.0,11.0,11.0,41.0,21.0,31.0,10.001,20.000999999999998,30.000999999999998,31.0,31.0,Starting
91,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,Difference
92,11.0,11.0,21.0,1.0,41.0,21.0,31.0,10.001,10.000999999999998,30.000999999999998,31.0,31.0,Final
93,11.0,11.0,21.0,1.0,41.0,21.0,31.0,10.001,10.000999999999998,30.000999999999998,31.0,31.0,Starting
94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,Difference
95,11.0,21.0,21.0,1.0,41.0,21.0,31.0,0.001,10.000999999999998,30.000999999999998,31.0,31.0,Final
96,11.0,21.0,21.0,1.0,41.0,21.0,31.0,0.001,10.000999999999998,30.000999999999998,31.0,31.0,Starting
