,number_adjacent_facts_other_value,number_other_facts_same_value,number_other_facts_other_value,adjacent_col_used,adjacent_row_used,adjacent_block_used,other_col_cons,other_row_cons,other_block_cons,number_adjacent_row_facts,number_adjacent_col_facts,number_adjacent_block_facts,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,1.0,-0.5,1.0,1.0,1.0,-1.0,0.75,0.75,1.0,1.0,1.0,1.0,Difference
2,2.0,0.5,2.0,2.0,2.0,0.001,1.75,1.75,2.0,2.0,2.0,2.0,Final
3,2.0,0.5,2.0,2.0,2.0,0.001,1.75,1.75,2.0,2.0,2.0,2.0,Starting
4,0.25,0.5,1.0,1.0,1.0,-1.0,0.875,0.875,1.0,-1.0,0.6666666666666666,-0.3333333333333333,Difference
5,2.25,1.0,3.0,3.0,3.0,0.001,2.625,2.625,3.0,1.0,2.6666666666666665,1.6666666666666667,Final
6,2.25,1.0,3.0,3.0,3.0,0.001,2.625,2.625,3.0,1.0,2.6666666666666665,1.6666666666666667,Starting
7,,,,,,,,,,,,,Difference
8,2.25,1.0,3.0,3.0,3.0,0.001,2.625,2.625,3.0,1.0,2.6666666666666665,1.6666666666666667,Final
9,2.25,1.0,3.0,3.0,3.0,0.001,2.625,2.625,3.0,1.0,2.6666666666666665,1.6666666666666667,Starting
10,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,Difference
11,2.25,1.0,3.0,2.0,3.0,1.001,3.625,2.625,2.0,1.0,2.6666666666666665,1.6666666666666667,Final
12,2.25,1.0,3.0,2.0,3.0,1.001,3.625,2.625,2.0,1.0,2.6666666666666665,1.6666666666666667,Starting
13,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,Difference
14,2.25,1.0,3.0,2.0,2.0,2.001,3.625,3.625,1.0,1.0,2.6666666666666665,1.6666666666666667,Final
15,2.25,1.0,3.0,2.0,2.0,2.001,3.625,3.625,1.0,1.0,2.6666666666666665,1.6666666666666667,Starting
16,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,Difference
17,2.25,1.0,3.0,2.0,3.0,1.001,3.625,2.625,2.0,1.0,2.6666666666666665,1.6666666666666667,Final
18,2.25,1.0,3.0,2.0,3.0,1.001,3.625,2.625,2.0,1.0,2.6666666666666665,1.6666666666666667,Starting
19,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,Difference
20,2.25,1.0,3.0,2.0,4.0,0.001,3.625,1.625,3.0,1.0,2.6666666666666665,1.6666666666666667,Final
21,2.25,1.0,3.0,2.0,4.0,0.001,3.625,1.625,3.0,1.0,2.6666666666666665,1.6666666666666667,Starting
22,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.2,Difference
23,2.25,1.0,4.0,2.0,5.0,0.001,3.625,1.625,3.0,1.5,2.1666666666666665,1.4666666666666668,Final
24,2.25,1.0,4.0,2.0,5.0,0.001,3.625,1.625,3.0,1.5,2.1666666666666665,1.4666666666666668,Starting
25,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,Difference
26,2.25,1.0,4.0,3.0,5.0,0.001,2.625,1.625,4.0,1.5,2.1666666666666665,1.4666666666666668,Final
27,2.25,1.0,4.0,3.0,5.0,0.001,2.625,1.625,4.0,1.5,2.1666666666666665,1.4666666666666668,Starting
28,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,Difference
29,2.25,1.0,4.0,3.0,6.0,0.001,2.625,0.625,5.0,1.5,2.1666666666666665,1.4666666666666668,Final
30,2.25,1.0,4.0,3.0,6.0,0.001,2.625,0.625,5.0,1.5,2.1666666666666665,1.4666666666666668,Starting
31,0.0,0.5714285714285714,0.0,1.0,0.0,-1.0,0.0,0.75,0.0,0.0,0.0,0.0,Difference
32,2.25,1.5714285714285714,4.0,4.0,6.0,0.001,2.625,1.375,5.0,1.5,2.1666666666666665,1.4666666666666668,Final
33,2.25,1.5714285714285714,4.0,4.0,6.0,0.001,2.625,1.375,5.0,1.5,2.1666666666666665,1.4666666666666668,Starting
34,,,,,,,,,,,,,Difference
35,2.25,1.5714285714285714,4.0,4.0,6.0,0.001,2.625,1.375,5.0,1.5,2.1666666666666665,1.4666666666666668,Final
36,2.25,1.5714285714285714,4.0,4.0,6.0,0.001,2.625,1.375,5.0,1.5,2.1666666666666665,1.4666666666666668,Starting
37,0.0,0.5,0.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,Difference
38,2.25,2.071428571428571,4.0,5.0,6.0,0.001,1.625,2.375,6.0,1.5,2.1666666666666665,1.4666666666666668,Final
39,2.25,2.071428571428571,4.0,5.0,6.0,0.001,1.625,2.375,6.0,1.5,2.1666666666666665,1.4666666666666668,Starting
40,1.0,-0.25,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,1.0,1.0,Difference
41,3.25,1.8214285714285712,4.0,5.0,6.0,0.001,1.625,1.875,6.0,1.5,3.1666666666666665,2.466666666666667,Final
42,3.25,1.8214285714285712,4.0,5.0,6.0,0.001,1.625,1.875,6.0,1.5,3.1666666666666665,2.466666666666667,Starting
43,0.0,0.5,0.0,1.0,0.0,-1.0,-1.0,0.75,-1.0,0.0,0.0,0.0,Difference
44,3.25,2.321428571428571,4.0,6.0,6.0,0.001,0.625,2.625,5.0,1.5,3.1666666666666665,2.466666666666667,Final
45,3.25,2.321428571428571,4.0,6.0,6.0,0.001,0.625,2.625,5.0,1.5,3.1666666666666665,2.466666666666667,Starting
46,0.0,0.5,0.0,0.0,1.0,-1.0,0.75,-1.0,0.0,0.0,0.0,0.0,Difference
47,3.25,2.821428571428571,4.0,6.0,7.0,0.001,1.375,1.625,5.0,1.5,3.1666666666666665,2.466666666666667,Final
48,3.25,2.821428571428571,4.0,6.0,7.0,0.001,1.375,1.625,5.0,1.5,3.1666666666666665,2.466666666666667,Starting
49,0.0,-0.4,0.0,-1.0,0.0,1.0,1.0,-0.6,1.0,0.0,0.0,0.0,Difference
50,3.25,2.4214285714285713,4.0,5.0,7.0,1.001,2.375,1.025,6.0,1.5,3.1666666666666665,2.466666666666667,Final
51,3.25,2.4214285714285713,4.0,5.0,7.0,1.001,2.375,1.025,6.0,1.5,3.1666666666666665,2.466666666666667,Starting
52,0.0,0.4,0.0,1.0,0.0,-1.0,0.0,0.6,1.0,0.0,0.0,0.0,Difference
53,3.25,2.821428571428571,4.0,6.0,7.0,0.001,2.375,1.625,7.0,1.5,3.1666666666666665,2.466666666666667,Final
54,3.25,2.821428571428571,4.0,6.0,7.0,0.001,2.375,1.625,7.0,1.5,3.1666666666666665,2.466666666666667,Starting
55,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Difference
56,3.25,2.821428571428571,4.0,5.0,7.0,1.001,3.375,1.625,7.0,1.5,3.1666666666666665,2.466666666666667,Final
57,3.25,2.821428571428571,4.0,5.0,7.0,1.001,3.375,1.625,7.0,1.5,3.1666666666666665,2.466666666666667,Starting
