,adjacent_negative_facts,adjacent_facts_from_clue,adjacent_facts_from_bijectivity,adjacent_facts_from_transitivity,other_negative_facts,other_positive_facts,adjacent_clue,adjacent_bijectivity,adjacent_transitivity,other_clue,other_transitivity,other_bijectivity,name
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Starting
1,1.0,2.0,1.0,2.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,1.0,Difference
2,1.5,2.0,1.5,2.0,1.0,1.0,1.5,0.5,1.5,0.5,1.5,1.5,Final
3,1.5,2.0,1.5,2.0,1.0,1.0,1.5,0.5,1.5,0.5,1.5,1.5,Starting
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,Difference
5,1.5,2.0,1.5,2.0,1.0,1.0,1.5,0.001,2.0,1.0,1.5,1.5,Final
6,1.5,2.0,1.5,2.0,1.0,1.0,1.5,0.001,2.0,1.0,1.5,1.5,Starting
7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,Difference
8,1.5,2.0,1.5,2.0,1.0,1.0,2.0,0.501,2.0,0.5,1.5,1.5,Final
9,1.5,2.0,1.5,2.0,1.0,1.0,2.0,0.501,2.0,0.5,1.5,1.5,Starting
10,,,,,,,,,,,,,Difference
11,1.5,2.0,1.5,2.0,1.0,1.0,2.0,0.501,2.0,0.5,1.5,1.5,Final
12,1.5,2.0,1.5,2.0,1.0,1.0,2.0,0.501,2.0,0.5,1.5,1.5,Starting
13,,,,,,,,,,,,,Difference
14,1.5,2.0,1.5,2.0,1.0,1.0,2.0,0.501,2.0,0.5,1.5,1.5,Final
15,1.5,2.0,1.5,2.0,1.0,1.0,2.0,0.501,2.0,0.5,1.5,1.5,Starting
16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,Difference
17,1.5,2.0,1.5,2.0,1.0,1.0,2.5,1.001,1.5,0.001,1.5,1.5,Final
18,1.5,2.0,1.5,2.0,1.0,1.0,2.5,1.001,1.5,0.001,1.5,1.5,Starting
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,Difference
20,1.5,2.0,1.5,2.0,1.0,1.0,2.5,1.501,1.0,0.501,1.5,2.0,Final
21,1.5,2.0,1.5,2.0,1.0,1.0,2.5,1.501,1.0,0.501,1.5,2.0,Starting
22,,,,,,,,,,,,,Difference
23,1.5,2.0,1.5,2.0,1.0,1.0,2.5,1.501,1.0,0.501,1.5,2.0,Final
24,1.5,2.0,1.5,2.0,1.0,1.0,2.5,1.501,1.0,0.501,1.5,2.0,Starting
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,Difference
26,1.5,2.0,1.5,2.0,1.0,1.0,2.5,1.001,1.0,0.501,1.5,2.5,Final
27,1.5,2.0,1.5,2.0,1.0,1.0,2.5,1.001,1.0,0.501,1.5,2.5,Starting
28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,Difference
29,1.5,2.0,1.5,2.0,1.0,1.0,3.0,1.001,0.5,0.0010000000000000009,1.5,2.5,Final
30,1.5,2.0,1.5,2.0,1.0,1.0,3.0,1.001,0.5,0.0010000000000000009,1.5,2.5,Starting
31,,,,,,,,,,,,,Difference
32,1.5,2.0,1.5,2.0,1.0,1.0,3.0,1.001,0.5,0.0010000000000000009,1.5,2.5,Final
33,1.5,2.0,1.5,2.0,1.0,1.0,3.0,1.001,0.5,0.0010000000000000009,1.5,2.5,Starting
